DataZon,CIF,crime_rate,overcrowded_count,Employment_rate,DEPRESS,DRUG,Noquals,SMR,nocentralheat_rate,Clst_KM,BMU,hier_cluster
S01008483,0.225490196078431,0.107820909195007,0.140816326530612,0.320754716981132,0.629695176368006,0.284003667741519,0.516465783768147,0.160583941605839,0.041332744368019,2,106.000000000000000,4
S01008484,0.147058823529412,0.074624072940056,0.151020408163265,0.132075471698113,0.527830210570603,0.157417921963284,0.409368690302846,0.100364963503650,0.124568339922926,2,93.000000000000000,1
S01008485,0.058823529411765,0.053495414678742,0.228571428571429,0.056603773584906,0.300615195763417,0.000000000000000,0.346456725697821,0.111313868613139,0.053573752207454,5,70.000000000000000,1
S01008486,0.196078431372549,0.189273079233697,0.208163265306122,0.226415094339623,0.616612022524104,0.000000000000000,0.371008709816295,0.149635036496350,0.068420709016126,2,114.000000000000000,1
S01008487,0.078431372549020,0.075907533654013,0.426530612244898,0.056603773584906,0.270822899123599,0.019016634111476,0.175887107235154,0.156934306569343,0.104208616103612,4,7.000000000000000,1
S01008488,0.166666666666667,0.026539108867039,0.232653061224490,0.169811320754717,0.376807181479344,0.074178943296301,0.386845551162548,0.151459854014599,0.122937864269485,2,82.000000000000000,1
S01008489,0.196078431372549,0.019667761873033,0.134693877551020,0.245283018867925,0.740790322065435,0.162518179809635,0.468452816098856,0.133211678832117,0.135544735240414,2,115.000000000000000,4
S01008490,0.127450980392157,0.032619962197427,0.375510204081633,0.169811320754717,0.331978772448087,0.056043996780594,0.284857629633450,0.158759124087591,0.282321620993471,2,51.000000000000000,1
S01008491,0.107843137254902,0.041115528427649,0.359183673469388,0.132075471698113,0.301705652573136,0.035691174476654,0.344155356869480,0.217153284671533,0.248792370257215,2,51.000000000000000,1
S01008492,0.254901960784314,0.032143641174364,0.328571428571429,0.207547169811321,0.273352247179471,0.083161368240743,0.438656175105483,0.344890510948905,0.209465941797250,2,63.000000000000000,1
S01008493,0.186274509803922,0.096326412080732,0.367346938775510,0.207547169811321,0.497604008760910,0.178739984639603,0.327107237940520,0.200729927007299,0.168312355754360,2,64.000000000000000,1
S01008494,0.245098039215686,0.078799594955353,0.393877551020408,0.320754716981132,0.371827797386649,0.128421613416554,0.419100629820681,0.262773722627737,0.732887231241770,1,33.000000000000000,2
S01008495,0.176470588235294,0.060155047934667,0.757142857142857,0.188679245283019,0.293552926971616,0.105898445070504,0.314853372450110,0.178832116788321,0.859962306503185,1,11.000000000000000,2
S01008496,0.107843137254902,0.023377077355550,0.734693877551020,0.132075471698113,0.259634178073277,0.012788740437015,0.212183110586560,0.158759124087591,0.966961395752740,1,11.000000000000000,2
S01008497,0.107843137254902,0.041313434840269,0.589795918367347,0.150943396226415,0.320067105027615,0.103023455668261,0.263310569798401,0.094890510948905,1.000000000000000,1,11.000000000000000,2
S01008498,0.254901960784314,0.080201506066100,0.551020408163265,0.283018867924528,0.541546124663388,0.142467495067030,0.313119926162538,0.200729927007299,0.711745529981230,1,33.000000000000000,2
S01008499,0.176470588235294,0.033188117695160,0.759183673469388,0.169811320754717,0.310272212471803,0.054541610302037,0.222636213818257,0.136861313868613,0.610479654466922,1,21.000000000000000,1
S01008500,0.362745098039216,0.039143954636912,0.253061224489796,0.396226415094340,0.421771126138810,0.571545319428041,0.549096233828674,0.436131386861314,0.086079038768422,3,97.000000000000000,4
S01008501,0.058823529411765,0.007108689875100,0.187755102040816,0.075471698113208,0.111987505905822,0.000000000000000,0.120583736318013,0.147810218978102,0.089583786640142,5,3.000000000000000,1
S01008502,0.019607843137255,0.026673314221613,0.326530612244898,0.037735849056604,0.035505080748902,0.000000000000000,0.144306408434439,0.051094890510949,0.358104293567078,4,16.000000000000000,1
S01008503,0.039215686274510,0.031542744841140,0.259183673469388,0.037735849056604,0.132890330567313,0.016679414100862,0.095515098573808,0.113138686131387,0.231443520804548,4,16.000000000000000,1
S01008504,0.029411764705882,0.008116924166182,0.230612244897959,0.056603773584906,0.153570876883419,0.030602512948733,0.102648910746766,0.093065693430657,0.205416645361422,4,15.000000000000000,1
S01008505,0.058823529411765,0.008080655514859,0.071428571428571,0.056603773584906,0.261204102246822,0.000000000000000,0.081000250413249,0.122262773722628,0.152960220789215,5,25.000000000000000,1
S01008506,0.078431372549020,0.016135356033417,0.165306122448980,0.056603773584906,0.432519290103072,0.000000000000000,0.057830864054171,0.193430656934307,0.175653673019826,5,101.000000000000000,1
S01008507,0.058823529411765,0.049682711654543,0.151020408163265,0.075471698113208,0.318394800992312,0.067312181745101,0.107199552408026,0.160583941605839,0.170236161439460,5,37.000000000000000,1
S01008508,0.058823529411765,0.026316220957878,0.040816326530612,0.037735849056604,0.234733339807254,0.030723559093602,0.055755666254177,0.109489051094891,0.035018155086766,5,34.000000000000000,1
S01008509,0.058823529411765,0.024868684051504,0.124489795918367,0.037735849056604,0.222657322690640,0.000000000000000,0.097614888615697,0.098540145985401,0.029839413841540,5,35.000000000000000,1
S01008510,0.039215686274510,0.066943372041567,0.112244897959184,0.037735849056604,0.260679946857697,0.000000000000000,0.123792078239533,0.083941605839416,0.060151945232927,5,36.000000000000000,1
S01008511,0.039215686274510,0.038216065965806,0.036734693877551,0.018867924528302,0.168778447134799,0.067130930103678,0.078653727582401,0.100364963503650,0.033743318951639,5,23.000000000000000,1
S01008512,0.039215686274510,0.043809367834916,0.012244897959184,0.018867924528302,0.264738916893642,0.000000000000000,0.045378821586042,0.040145985401460,0.019577806837287,5,34.000000000000000,1
S01008513,0.068627450980392,0.039143954636912,0.046938775510204,0.018867924528302,0.294265983897985,0.000000000000000,0.118216324392126,0.155109489051095,0.029556928110105,5,57.000000000000000,1
S01008514,0.088235294117647,0.034899925871016,0.042857142857143,0.094339622641509,0.447498998427875,0.156728886430705,0.059598684545043,0.178832116788321,0.050730405972333,5,101.000000000000000,1
S01008515,0.019607843137255,0.013303021153402,0.071428571428571,0.018867924528302,0.127245412160330,0.000000000000000,0.049377491953954,0.072992700729927,0.092647318835089,5,14.000000000000000,1
S01008516,0.117647058823529,0.016257197988362,0.418367346938776,0.150943396226415,0.303297525492508,0.034397049860318,0.150234312723089,0.135036496350365,0.515737231168721,1,9.000000000000000,2
S01008517,0.068627450980392,0.018989077650323,0.224489795918367,0.037735849056604,0.293747595051936,0.000000000000000,0.062426143637825,0.122262773722628,0.103466432645897,4,38.000000000000000,1
S01008518,0.019607843137255,0.055405965202983,0.122448979591837,0.056603773584906,0.162825823804245,0.025634396043345,0.042748664760794,0.027372262773723,0.103784009173355,5,14.000000000000000,1
S01008519,0.039215686274510,0.043212681104548,0.071428571428571,0.056603773584906,0.202439624202514,0.000000000000000,0.041131673938949,0.078467153284672,0.079436527742146,5,24.000000000000000,1
S01008520,0.019607843137255,0.046538997838073,0.048979591836735,0.037735849056604,0.173215125827083,0.000000000000000,0.044056753492364,0.109489051094891,0.004594234411166,5,12.000000000000000,1
S01008521,0.029411764705882,0.031569793623927,0.034693877551020,0.037735849056604,0.141335844661736,0.000000000000000,0.062478492199005,0.156934306569343,0.021921934485211,5,12.000000000000000,1
S01008522,0.029411764705882,0.033625689226638,0.010204081632653,0.018867924528302,0.212261705346850,0.000000000000000,0.000000000000000,0.074817518248175,0.000000000000000,5,34.000000000000000,1
S01008523,0.019607843137255,0.006058461320688,0.048979591836735,0.037735849056604,0.145688967700596,0.049559587965619,0.031053339014538,0.065693430656934,0.030672572242493,5,13.000000000000000,1
S01008524,0.284313725490196,0.149514902265907,0.351020408163265,0.396226415094340,0.626835805813322,0.287164243173547,0.538638563390546,0.160583941605839,0.211941669035178,3,76.000000000000000,4
S01008525,0.196078431372549,0.055550903518615,0.183673469387755,0.188679245283019,0.466731364116411,0.034029414652626,0.403514741969366,0.149635036496350,0.082921485088253,2,104.000000000000000,1
S01008526,0.147058823529412,0.084298025596501,0.187755102040816,0.188679245283019,0.566607422674186,0.080302689044344,0.370461981122053,0.158759124087591,0.134394932869441,2,114.000000000000000,1
S01008527,0.078431372549020,0.046031835100911,0.202040816326531,0.094339622641509,0.355768380099215,0.030669400380060,0.245451676841036,0.127737226277372,0.115754457092364,5,60.000000000000000,1
S01008528,0.117647058823529,0.026546814763922,0.165306122448980,0.150943396226415,0.305917089303708,0.108490716144855,0.301182048135826,0.135036496350365,0.109853249475891,5,60.000000000000000,1
S01008529,0.147058823529412,0.016652400591394,0.163265306122449,0.169811320754717,0.488247233291057,0.000000000000000,0.270514136125022,0.136861313868613,0.225320546231627,2,61.000000000000000,1
S01008530,0.294117647058824,0.122473130795794,0.306122448979592,0.471698113207547,0.714820716820346,0.528296019007538,0.556356710979912,0.240875912408759,0.177525278849161,3,98.000000000000000,5
S01008531,0.215686274509804,0.061229763904528,0.226530612244898,0.320754716981132,0.603580047785985,0.154737751583029,0.588754897067489,0.166058394160584,0.125567551205731,2,106.000000000000000,4
S01008532,0.176470588235294,0.048614266242617,0.075510204081633,0.245283018867925,0.346171757386299,0.000000000000000,0.477104630376948,0.089416058394161,0.156224711444269,2,72.000000000000000,1
S01008533,0.107843137254902,0.058337119491140,0.075510204081633,0.075471698113208,0.274801318839867,0.000000000000000,0.331184961687322,0.193430656934307,0.009137516130157,5,69.000000000000000,1
S01008534,0.039215686274510,0.022554373862221,0.059183673469388,0.018867924528302,0.189593754452804,0.000000000000000,0.115929398074493,0.058394160583942,0.000000000000000,5,23.000000000000000,1
S01008535,0.088235294117647,0.033771254980866,0.030612244897959,0.075471698113208,0.289195356866038,0.043922901910419,0.111818952730815,0.056569343065693,0.013944700215557,5,67.000000000000000,1
S01008536,0.058823529411765,0.039382637287137,0.012244897959184,0.075471698113208,0.322780531338309,0.099921482008311,0.137443017922451,0.080291970802920,0.069502934642040,5,67.000000000000000,1
S01008537,0.019607843137255,0.025983487129675,0.030612244897959,0.018867924528302,0.247450108456479,0.000000000000000,0.074323881016074,0.082116788321168,0.044071883147831,5,34.000000000000000,1
S01008538,0.039215686274510,0.013313094112377,0.012244897959184,0.018867924528302,0.345304846140705,0.066186535106214,0.061380226882285,0.056569343065693,0.082085915198774,5,56.000000000000000,1
S01008539,0.029411764705882,0.029513679383523,0.028571428571429,0.037735849056604,0.314668740983842,0.000000000000000,0.039211496922972,0.109489051094891,0.083082289519581,5,56.000000000000000,1
S01008540,0.039215686274510,0.030790874646289,0.024489795918367,0.056603773584906,0.265414202419247,0.000000000000000,0.077948398494987,0.125912408759124,0.051673131286569,5,45.000000000000000,1
S01008541,0.019607843137255,0.017223340040241,0.057142857142857,0.018867924528302,0.230908499133813,0.000000000000000,0.069331898094932,0.083941605839416,0.027897269900762,5,34.000000000000000,1
S01008542,0.039215686274510,0.018173978938566,0.081632653061224,0.056603773584906,0.174200779534393,0.056516529257648,0.112806012120491,0.124087591240876,0.052477666947082,5,23.000000000000000,1
S01008543,0.029411764705882,0.006012136649685,0.032653061224490,0.018867924528302,0.185540816907795,0.000000000000000,0.129254653801955,0.062043795620438,0.026721060683325,5,23.000000000000000,1
S01008544,0.009803921568627,0.009389671361502,0.042857142857143,0.018867924528302,0.057063117596871,0.000000000000000,0.034279134083861,0.118613138686131,0.090843422231212,5,2.000000000000000,1
S01008545,0.019607843137255,0.013561685071056,0.069387755102041,0.018867924528302,0.209592501394042,0.000000000000000,0.087641325697658,0.082116788321168,0.016514686725217,5,35.000000000000000,1
S01008546,0.019607843137255,0.036337313219418,0.026530612244898,0.018867924528302,0.324321353453144,0.000000000000000,0.062218100370875,0.072992700729927,0.006133245938480,5,56.000000000000000,1
S01008547,0.088235294117647,0.019076484221786,0.132653061224490,0.075471698113208,0.307559099238918,0.000000000000000,0.283251744950980,0.089416058394161,0.034261161965253,5,69.000000000000000,1
S01008548,0.117647058823529,0.026346892544076,0.132653061224490,0.113207547169811,0.356153636903282,0.000000000000000,0.372815188767874,0.105839416058394,0.035521410010168,2,81.000000000000000,1
S01008549,0.137254901960784,0.052135515797488,0.228571428571429,0.150943396226415,0.439001550765947,0.079468170695553,0.343864791678173,0.125912408759124,0.119934718573362,2,82.000000000000000,1
S01008550,0.049019607843137,0.032471125868009,0.100000000000000,0.056603773584906,0.271036053308187,0.000000000000000,0.211432015457120,0.093065693430657,0.117699910152740,5,68.000000000000000,1
S01008551,0.098039215686275,0.030624388039467,0.212244897959184,0.094339622641509,0.405185950221819,0.057323418240072,0.216389356061038,0.102189781021898,0.086726249586230,5,91.000000000000000,1
S01008552,0.068627450980392,0.034368124367643,0.087755102040816,0.094339622641509,0.376485883222724,0.000000000000000,0.194617244283749,0.082116788321168,0.067717756526234,5,80.000000000000000,1
S01008553,0.186274509803922,0.161772897270629,0.140816326530612,0.226415094339623,0.508468941086519,0.055655435044392,0.356650536276952,0.189781021897810,0.066164003030412,2,114.000000000000000,1
S01008554,0.303921568627451,0.068949645585934,0.587755102040816,0.377358490566038,0.498358721933836,0.096374992801821,0.816851292936984,0.253649635036496,0.063493162541111,3,118.000000000000000,4
S01008555,0.323529411764706,0.063698231656993,0.479591836734694,0.396226415094340,0.475620661594254,0.145723358463573,0.725189203502549,0.217153284671533,0.110708970990795,3,118.000000000000000,4
S01008556,0.313725490196078,0.081357036822477,0.304081632653061,0.452830188679245,0.528783298814948,0.284738421389843,0.588461362664858,0.186131386861314,0.082601736431101,3,87.000000000000000,4
S01008557,0.264705882352941,0.116397572426428,0.287755102040816,0.320754716981132,0.440824625580499,0.225891880853851,0.722091495083071,0.257299270072993,0.151438834069609,3,96.000000000000000,4
S01008558,0.274509803921569,0.112516729335288,0.353061224489796,0.301886792452830,0.592214078054000,0.185206409781497,0.530367227147043,0.184306569343066,0.195134061569017,3,76.000000000000000,4
S01008559,0.254901960784314,0.056750545111674,0.306122448979592,0.245283018867925,0.535796144319287,0.114982194080602,0.706162947694935,0.164233576642336,0.138276817522101,2,94.000000000000000,4
S01008560,0.264705882352941,0.046299301183445,0.251020408163265,0.320754716981132,0.569204377843896,0.106521682508090,0.651302874772470,0.156934306569343,0.077793073663185,3,95.000000000000000,4
S01008561,0.176470588235294,0.051303566077315,0.277551020408163,0.169811320754717,0.431208875654386,0.297415565210105,0.574160427859572,0.169708029197080,0.117350652259112,2,74.000000000000000,4
S01008562,0.343137254901961,0.056578378118541,0.248979591836735,0.452830188679245,0.606351107804069,0.199113719195763,0.618312193925515,0.213503649635036,0.065911949685534,3,117.000000000000000,4
S01008563,0.245098039215686,0.073383292629889,0.287755102040816,0.320754716981132,0.623558645917410,0.116556575037075,0.594433890821228,0.189781021897810,0.104394702918082,2,106.000000000000000,4
S01008564,0.225490196078431,0.036343462705493,0.136734693877551,0.245283018867925,0.706681398235286,0.040059704302074,0.516643585558100,0.142335766423358,0.126321879720999,2,115.000000000000000,4
S01008565,0.294117647058824,0.097554074446680,0.304081632653061,0.377358490566038,0.720050101055173,0.296014999245133,0.606891522059643,0.211678832116788,0.037288549121666,3,87.000000000000000,4
S01008566,0.245098039215686,0.075421947812920,0.497959183673469,0.245283018867925,0.612115936701171,0.160521941651727,0.676798140466169,0.270072992700730,0.069690736274649,3,118.000000000000000,4
S01008567,0.254901960784314,0.061552450407319,0.289795918367347,0.245283018867925,0.591595795075607,0.141693814022955,0.531144596211946,0.191605839416058,0.019933049300061,2,106.000000000000000,4
S01008568,0.127450980392157,0.069010598242923,0.159183673469388,0.132075471698113,0.382386955163575,0.000000000000000,0.358080705180200,0.127737226277372,0.074805491446382,2,81.000000000000000,1
S01008569,0.490196078431373,0.168635039699957,0.340816326530612,0.735849056603774,0.794574733983346,0.489847817823729,0.833782474692851,0.156934306569343,0.108136792452830,3,110.000000000000000,5
S01008570,0.323529411764706,0.101721439749609,0.504081632653061,0.452830188679245,0.670923928108670,0.447087158772292,0.784191309499412,0.244525547445255,0.123456305342312,3,109.000000000000000,5
S01008571,0.215686274509804,0.142131230496753,0.110204081632653,0.264150943396226,0.523930091415677,0.172875527804920,0.418922191999005,0.136861313868613,0.007356244384546,2,114.000000000000000,1
S01008572,0.205882352941176,0.021816870039838,0.128571428571429,0.226415094339623,0.625533774636530,0.000000000000000,0.536273798575720,0.322992700729927,0.060506685757835,2,105.000000000000000,4
S01008573,0.107843137254902,0.045413103621730,0.102040816326531,0.075471698113208,0.470034516247572,0.000000000000000,0.312532433627771,0.231751824817518,0.006035892828346,2,92.000000000000000,1
S01008574,0.098039215686275,0.040841253482957,0.071428571428571,0.056603773584906,0.227221026475580,0.030384084159236,0.190967745972472,0.733576642335766,0.027198878824842,5,111.000000000000000,1
S01008575,0.049019607843137,0.048917726081834,0.057142857142857,0.037735849056604,0.216862957210884,0.000000000000000,0.192574626662078,0.127737226277372,0.018514592608296,5,58.000000000000000,1
S01008576,0.098039215686275,0.030608982449055,0.108163265306122,0.132075471698113,0.356084318295525,0.124713711892224,0.207643480267856,0.063868613138686,0.078370915784630,5,90.000000000000000,1
S01008577,0.137254901960784,0.042380265847051,0.044897959183673,0.113207547169811,0.634232561446384,0.000000000000000,0.178356686481481,0.304744525547445,0.006241661902039,5,112.000000000000000,1
S01008578,0.078431372549020,0.034749760700123,0.026530612244898,0.037735849056604,0.511389125744695,0.000000000000000,0.056126415032684,0.189781021897810,0.053369999745372,5,101.000000000000000,1
S01008579,0.127450980392157,0.042253521126761,0.063265306122449,0.132075471698113,0.613691792391782,0.000000000000000,0.187719930919103,0.288321167883212,0.077361443292881,5,112.000000000000000,1
S01008580,0.127450980392157,0.021338651377290,0.110204081632653,0.094339622641509,0.258221902805851,0.000000000000000,0.249084707163177,0.113138686131387,0.145930515908932,5,69.000000000000000,1
S01008581,0.274509803921569,0.025027985230481,0.316326530612245,0.358490566037736,0.725882809439378,0.135907130160846,0.552072445967579,0.177007299270073,0.143767675488582,3,117.000000000000000,4
S01008582,0.215686274509804,0.062176595921304,0.253061224489796,0.301886792452830,0.516097199848885,0.356600231680013,0.564106844490550,0.222627737226277,0.111468738438771,3,86.000000000000000,4
S01008583,0.205882352941176,0.064772589692885,0.271428571428571,0.207547169811321,0.509196460763759,0.139613625293739,0.344093926021518,0.114963503649635,0.069332345391516,2,114.000000000000000,1
S01008584,0.176470588235294,0.024821872410936,0.287755102040816,0.207547169811321,0.342183409349882,0.000000000000000,0.369713450073241,0.138686131386861,0.103828625525638,2,82.000000000000000,1
S01008585,0.205882352941176,0.042986104546744,0.216326530612245,0.264150943396226,0.427526273640462,0.328246987665226,0.452210137365073,0.193430656934307,0.107465135356850,2,74.000000000000000,4
S01008586,0.225490196078431,0.045067053035919,0.359183673469388,0.226415094339623,0.530467133238102,0.096432405195352,0.591725352394324,0.197080291970803,0.158481260033036,2,94.000000000000000,4
S01008587,0.107843137254902,0.073404642567132,0.071428571428571,0.037735849056604,0.355971003732450,0.000000000000000,0.162602467354039,0.233576642335766,0.039337370501977,5,100.000000000000000,1
S01008588,0.049019607843137,0.028535711309276,0.108163265306122,0.056603773584906,0.193401010971084,0.000000000000000,0.077379420754104,0.118613138686131,0.038271454656117,5,35.000000000000000,1
S01008589,0.107843137254902,0.049224998230590,0.020408163265306,0.056603773584906,0.297866702402770,0.000000000000000,0.228682691559435,0.107664233576642,0.012675374939526,5,68.000000000000000,1
S01008590,0.078431372549020,0.014976817426297,0.083673469387755,0.056603773584906,0.178550968098291,0.000000000000000,0.100397007629841,0.104014598540146,0.071643423571233,5,24.000000000000000,1
S01008591,0.078431372549020,0.022701679369380,0.130612244897959,0.094339622641509,0.237369053779520,0.212028439927021,0.175768470247012,0.085766423357664,0.055130812933997,5,59.000000000000000,1
S01008592,0.137254901960784,0.095886241820672,0.216326530612245,0.150943396226415,0.294175436986701,0.025728330514604,0.222055056382159,0.162408759124088,0.078053624627607,5,60.000000000000000,1
S01008593,0.039215686274510,0.072794469164859,0.040816326530612,0.037735849056604,0.291607380005421,0.000000000000000,0.075576690383733,0.074817518248175,0.044592491733126,5,56.000000000000000,1
S01008594,0.068627450980392,0.037178134888627,0.144897959183673,0.056603773584906,0.310879547135918,0.138597841612321,0.091327405623483,0.069343065693431,0.087448216284138,5,37.000000000000000,1
S01008595,0.274509803921569,0.045161088618280,0.348979591836735,0.358490566037736,0.797633348052854,0.196719286976065,0.508513428709974,0.264598540145985,0.046968135167839,3,116.000000000000000,4
S01008596,0.215686274509804,0.029721250939512,0.369387755102041,0.245283018867925,0.502605077953195,0.534873788283647,0.524211632962503,0.204379562043796,0.052218974222694,3,86.000000000000000,4
S01008597,0.078431372549020,0.040635371431402,0.081632653061224,0.056603773584906,0.388791120967295,0.034997134522584,0.202634928230206,0.096715328467153,0.056174957118353,5,80.000000000000000,1
S01008598,0.107843137254902,0.023364996178622,0.377551020408163,0.094339622641509,0.275458314155944,0.027529676993754,0.167471942276375,0.107664233576642,0.103494748582582,4,18.000000000000000,1
S01008599,0.029411764705882,0.052610709300850,0.240816326530612,0.075471698113208,0.205420090151573,0.047457442859276,0.071784740380970,0.074817518248175,0.055171832884097,4,5.000000000000000,1
S01008600,0.058823529411765,0.035286843009275,0.240816326530612,0.094339622641509,0.191245683468437,0.089827932623723,0.115817164018867,0.147810218978102,0.204682654293222,4,17.000000000000000,1
S01008601,0.068627450980392,0.021254011508451,0.534693877551020,0.018867924528302,0.078925795068046,0.092993375499546,0.216772116232749,0.104014598540146,0.098604977920514,4,6.000000000000000,1
S01008602,0.019607843137255,0.048120362231444,0.230612244897959,0.037735849056604,0.055290606815621,0.049140159048173,0.118678551765889,0.136861313868613,0.168625724060838,4,4.000000000000000,1
S01008603,0.176470588235294,0.020113052001235,0.667346938775510,0.132075471698113,0.347617536050849,0.046757153343969,0.192171683185365,0.215328467153285,0.343965125477589,1,42.000000000000000,1
S01008604,0.058823529411765,0.038444955446967,0.259183673469388,0.075471698113208,0.138796937222051,0.078600137417056,0.090099744905678,0.135036496350365,0.074465991823170,4,5.000000000000000,1
S01008605,0.029411764705882,0.031153328238163,0.265306122448980,0.037735849056604,0.093228560696791,0.024473820002126,0.073867839479827,0.105839416058394,0.232381873891308,4,16.000000000000000,1
S01008606,0.049019607843137,0.044840843248365,0.114285714285714,0.056603773584906,0.227817318949422,0.032156392096205,0.028347894386266,0.074817518248175,0.038873364821089,5,24.000000000000000,1
S01008607,0.049019607843137,0.033278535566713,0.040816326530612,0.037735849056604,0.250485838199443,0.000000000000000,0.011313127612656,0.082116788321168,0.023614950126187,5,34.000000000000000,1
S01008608,0.068627450980392,0.037109111577812,0.085714285714286,0.037735849056604,0.322434496276038,0.000000000000000,0.037231264046119,0.213503649635036,0.063017798920305,5,100.000000000000000,1
S01008609,0.078431372549020,0.030666557484441,0.093877551020408,0.056603773584906,0.453668293641736,0.066256693061361,0.045623810125349,0.228102189781022,0.093375262054507,5,101.000000000000000,1
S01008610,0.058823529411765,0.038689348806777,0.179591836734694,0.037735849056604,0.182141898624330,0.000000000000000,0.023559667935600,0.111313868613139,0.104930580277679,5,3.000000000000000,1
S01008611,0.039215686274510,0.023408200683390,0.440816326530612,0.037735849056604,0.119146984994475,0.014299354251756,0.087054684693510,0.105839416058394,0.342611619652531,4,28.000000000000000,1
S01008612,0.107843137254902,0.018353694562504,0.408163265306122,0.113207547169811,0.215370217864888,0.022355212751931,0.108488738344246,0.162408759124088,0.177683047932763,4,18.000000000000000,1
S01008613,0.049019607843137,0.039245892018779,0.271428571428571,0.056603773584906,0.290239358037166,0.054513874798558,0.101428999225068,0.138686131386861,0.154868302832553,4,38.000000000000000,1
S01008614,0.098039215686275,0.028684552409626,0.381632653061225,0.075471698113208,0.264338705136413,0.052329594402538,0.108822808525747,0.113138686131387,0.197151695883615,4,18.000000000000000,1
S01008615,0.049019607843137,0.015274076893795,0.416326530612245,0.056603773584906,0.205420090151573,0.023254892074603,0.061797564333479,0.164233576642336,0.192827512377894,4,18.000000000000000,1
S01008616,0.009803921568627,0.011646385266778,0.551020408163265,0.018867924528302,0.067639520400613,0.000000000000000,0.054333675482207,0.167883211678832,0.161857448068161,4,6.000000000000000,1
S01008617,0.029411764705882,0.021280442604278,0.479591836734694,0.000000000000000,0.117756578180816,0.000000000000000,0.026255187264870,0.107664233576642,0.035778501035574,4,6.000000000000000,1
S01008618,0.009803921568627,0.010553517181520,0.481632653061224,0.018867924528302,0.080031991798242,0.052739537938905,0.044982516941774,0.021897810218978,0.100339571578114,4,6.000000000000000,1
S01008619,0.039215686274510,0.000000000000000,0.261224489795918,0.037735849056604,0.115961075580641,0.000000000000000,0.079209751360681,0.166058394160584,0.095065312046444,4,5.000000000000000,1
S01008620,0.019607843137255,0.011316963105290,0.424489795918367,0.018867924528302,0.160878824395369,0.022467321246262,0.068228714155599,0.118613138686131,0.078851718948953,4,6.000000000000000,1
S01008621,0.009803921568627,0.007768259038769,0.373469387755102,0.018867924528302,0.092385927664574,0.050552097724198,0.017582455165120,0.104014598540146,0.147659887282529,4,6.000000000000000,1
S01008622,0.029411764705882,0.000000000000000,0.165306122448980,0.018867924528302,0.188293771926105,0.000000000000000,0.016154519117866,0.065693430656934,0.143425422429838,4,15.000000000000000,1
S01008623,0.000000000000000,0.020797823031608,0.418367346938776,0.018867924528302,0.122997077934780,0.023408537176616,0.104821251495381,0.043795620437956,0.034131619514949,4,6.000000000000000,1
S01008624,0.078431372549020,0.034961908201345,0.083673469387755,0.056603773584906,0.262677494343200,0.000000000000000,0.102860315262669,0.177007299270073,0.028951075996574,5,46.000000000000000,1
S01008625,0.058823529411765,0.071386212008895,0.030612244897959,0.075471698113208,0.253906683870683,0.000000000000000,0.033887523095582,0.136861313868613,0.061137409160610,5,45.000000000000000,1
S01008626,0.019607843137255,0.029711676411150,0.128571428571429,0.056603773584906,0.143414829697574,0.048381082897074,0.033935047447776,0.091240875912409,0.053791036196029,5,13.000000000000000,1
S01008627,0.049019607843137,0.047510789833579,0.030612244897959,0.018867924528302,0.310340287214425,0.036420992365514,0.008474857561657,0.191605839416058,0.042676801954663,5,45.000000000000000,1
S01008628,0.098039215686275,0.032619962197427,0.146938775510204,0.075471698113208,0.269124124864583,0.028429258070567,0.079674335922090,0.169708029197080,0.119117981359400,5,25.000000000000000,1
S01008629,0.078431372549020,0.022911115340693,0.144897959183673,0.094339622641509,0.256808011486734,0.000000000000000,0.088145853847197,0.153284671532847,0.155833856524469,5,25.000000000000000,1
S01008630,0.049019607843137,0.037992661853474,0.153061224489796,0.037735849056604,0.219474235176775,0.056887225023156,0.067250543110503,0.094890510948905,0.204493009366092,4,26.000000000000000,1
S01008631,0.088235294117647,0.024447962397793,0.328571428571429,0.113207547169811,0.237369053779520,0.091238848356974,0.079436188010229,0.145985401459854,0.301886792452830,4,28.000000000000000,1
S01008632,0.186274509803922,0.088940198568460,0.206122448979592,0.226415094339623,0.201529618610846,0.017679269572513,0.470320749069667,0.277372262773723,0.271156755035427,2,62.000000000000000,1
S01008633,0.088235294117647,0.038604038021231,0.081632653061224,0.094339622641509,0.338480977370522,0.030845409082145,0.093185462687960,0.098540145985401,0.079904033832141,5,89.000000000000000,1
S01008634,0.049019607843137,0.018503929442961,0.177551020408163,0.037735849056604,0.122834863230942,0.000000000000000,0.032539032798785,0.105839416058394,0.163193272949054,4,15.000000000000000,1
S01008635,0.049019607843137,0.047437165365072,0.136734693877551,0.056603773584906,0.253448510576206,0.000000000000000,0.049574959211252,0.166058394160584,0.065991939915735,5,36.000000000000000,1
S01008636,0.058823529411765,0.086425362209097,0.236734693877551,0.018867924528302,0.237133587384807,0.028666379605661,0.059420480885392,0.118613138686131,0.097604803541297,4,38.000000000000000,1
S01008637,0.068627450980392,0.016447937282632,0.181632653061225,0.037735849056604,0.275641114245683,0.000000000000000,0.090645918740121,0.105839416058394,0.123766915830716,4,38.000000000000000,1
S01008638,0.127450980392157,0.008601839346582,0.332653061224490,0.056603773584906,0.405596202152057,0.000000000000000,0.144718480136493,0.182481751824818,0.074336785359625,4,49.000000000000000,1
